Id,Category
5796,5
5797,6
5798,7
5799,8
5800,9
5801,0
5802,1
5803,2
5804,3
5805,4
5806,5
5807,6
5808,7
5809,8
5810,9
5811,0
5812,1
5813,2
5814,3
5815,4
5816,5
5817,6
5818,7
5819,8
5820,9
5821,0
5822,1
5823,2
5824,3
5825,4
5826,5
5827,6
5828,7
5829,8
5830,9
5831,0
5832,1
5833,2
5834,3
5835,4
5836,5
5837,6
5838,7
5839,8
5840,9
5841,0
5842,1
5843,2
5844,3
5845,4
5846,5
5847,6
5848,7
5849,8
5850,9
5851,0
5852,1
5853,2
5854,3
5855,4
5856,5
5857,6
5858,7
5859,8
5860,9
5861,0
5862,1
5863,2
5864,3
5865,4
5866,5
5867,6
5868,7
5869,8
5870,9
5871,0
5872,1
5873,2
5874,3
5875,4
5876,5
5877,6
5878,7
5879,8
5880,9
5881,0
5882,1
5883,2
5884,3
5885,4
5886,5
5887,6
5888,7
5889,8
5890,9
5891,0
5892,1
5893,2
5894,3
5895,4
5896,5
5897,6
5898,7
5899,8
5900,9
5901,0
5902,1
5903,2
5904,3
5905,4
5906,5
5907,6
5908,7
5909,8
5910,9
5911,0
5912,1
5913,2
5914,3
5915,4
5916,5
5917,6
5918,7
5919,8
5920,9
5921,0
5922,1
5923,2
5924,3
5925,4
5926,5
5927,6
5928,7
5929,8
5930,9
5931,0
5932,1
5933,2
5934,3
5935,4
5936,5
5937,6
5938,7
5939,8
5940,9
5941,0
5942,1
5943,2
5944,3
5945,4
5946,5
5947,6
5948,7
5949,8
5950,9
5951,0
5952,1
5953,2
5954,3
5955,4
5956,5
5957,6
5958,7
5959,8
5960,9
5961,0
5962,1
5963,2
5964,3
5965,4
5966,5
5967,6
5968,7
5969,8
5970,9
5971,0
5972,1
5973,2
5974,3
5975,4
5976,5
5977,6
5978,7
5979,8
5980,9
5981,0
5982,1
5983,2
5984,3
5985,4
5986,5
5987,6
5988,7
5989,8
5990,9
5991,0
5992,1
5993,2
5994,3
5995,4
5996,5
5997,6
5998,7
5999,8
6000,9
6001,0
6002,1
6003,2
6004,3
6005,4
6006,5
6007,6
6008,7
6009,8
6010,9
6011,0
6012,1
6013,2
6014,3
6015,4
6016,5
6017,6
6018,7
6019,8
6020,9
6021,0
6022,1
6023,2
6024,3
6025,4
6026,5
6027,6
6028,7
6029,8
6030,9
6031,0
6032,1
6033,2
6034,3
6035,4
6036,5
6037,6
6038,7
6039,8
6040,9
6041,0
6042,1
6043,2
6044,3
6045,4
6046,5
6047,6
6048,7
6049,8
6050,9
6051,0
6052,1
6053,2
6054,3
6055,4
6056,5
6057,6
6058,7
6059,8
6060,9
6061,0
6062,1
6063,2
6064,3
6065,4
6066,5
6067,6
6068,7
6069,8
6070,9
6071,0
6072,1
6073,2
6074,3
6075,4
6076,5
6077,6
6078,7
6079,8
6080,9
6081,0
6082,1
6083,2
6084,3
6085,4
6086,5
6087,6
6088,7
6089,8
6090,9
6091,0
6092,1
6093,2
6094,3
6095,4
6096,5
6097,6
6098,7
6099,8
6100,9
6101,0
6102,1
6103,2
6104,3
6105,4
6106,5
6107,6
6108,7
6109,8
6110,9
6111,0
6112,1
6113,2
6114,3
6115,4
6116,5
6117,6
6118,7
6119,8
6120,9
6121,0
6122,1
6123,2
6124,3
6125,4
6126,5
6127,6
6128,7
6129,8
6130,9
6131,0
6132,1
6133,2
6134,3
6135,4
6136,5
6137,6
6138,7
6139,8
6140,9
6141,0
6142,1
6143,2
6144,3
6145,4
6146,5
6147,6
6148,7
6149,8
6150,9
6151,0
6152,1
6153,2
6154,3
6155,4
6156,5
6157,6
6158,7
6159,8
6160,9
6161,0
6162,1
6163,2
6164,3
6165,4
6166,5
6167,6
6168,7
6169,8
6170,9
6171,0
6172,1
6173,2
6174,3
6175,4
6176,5
6177,6
6178,7
6179,8
6180,9
6181,0
6182,1
6183,2
6184,3
6185,4
6186,5
6187,6
6188,7
6189,8
6190,9
6191,0
6192,1
6193,2
6194,3
6195,4
6196,5
6197,6
6198,7
6199,8
6200,9
6201,0
6202,1
6203,2
6204,3
6205,4
6206,5
6207,6
6208,7
6209,8
6210,9
6211,0
6212,1
6213,2
6214,3
6215,4
6216,5
6217,6
6218,7
6219,8
6220,9
6221,0
6222,1
6223,2
6224,3
6225,4
6226,5
6227,6
6228,7
6229,8
6230,9
6231,0
6232,1
6233,2
6234,3
6235,4
6236,5
6237,6
6238,7
6239,8
6240,9
6241,0
6242,1
6243,2
6244,3
6245,4
6246,5
6247,6
6248,7
6249,8
6250,9
6251,0
6252,1
6253,2
6254,3
6255,4
6256,5
6257,6
6258,7
6259,8
6260,9
6261,0
6262,1
6263,2
6264,3
6265,4
6266,5
6267,6
6268,7
6269,8
6270,9
6271,0
6272,1
6273,2
6274,3
6275,4
6276,5
6277,6
6278,7
6279,8
6280,9
6281,0
6282,1
6283,2
6284,3
6285,4
6286,5
6287,6
6288,7
6289,8
6290,9
6291,0
6292,1
6293,2
6294,3
6295,4
6296,5
6297,6
6298,7
6299,8
6300,9
6301,0
6302,1
6303,2
6304,3
6305,4
6306,5
6307,6
6308,7
6309,8
6310,9
6311,0
6312,1
6313,2
6314,3
6315,4
6316,5
6317,6
6318,7
6319,8
6320,9
6321,0
6322,1
6323,2
6324,3
6325,4
6326,5
6327,6
6328,7
6329,8
6330,9
6331,0
6332,1
6333,2
6334,3
6335,4
6336,5
6337,6
6338,7
6339,8
6340,9
6341,0
6342,1
6343,2
6344,3
6345,4
6346,5
6347,6
6348,7
6349,8
6350,9
6351,0
6352,1
6353,2
6354,3
6355,4
6356,5
6357,6
6358,7
6359,8
6360,9
6361,0
6362,1
6363,2
6364,3
6365,4
6366,5
6367,6
6368,7
6369,8
6370,9
6371,0
6372,1
6373,2
6374,3
6375,4
6376,5
6377,6
6378,7
6379,8
6380,9
6381,0
6382,1
6383,2
6384,3
6385,4
6386,5
6387,6
6388,7
6389,8
6390,9
6391,0
6392,1
6393,2
6394,3
6395,4
6396,5
6397,6
6398,7
6399,8
6400,9
6401,0
6402,1
6403,2
6404,3
6405,4
6406,5
6407,6
6408,7
6409,8
6410,9
6411,0
6412,1
6413,2
6414,3
6415,4
6416,5
6417,6
6418,7
6419,8
6420,9
6421,0
6422,1
6423,2
6424,3
6425,4
6426,5
6427,6
6428,7
6429,8
6430,9
6431,0
6432,1
6433,2
6434,3
6435,4
6436,5
6437,6
6438,7
6439,8
6440,9
6441,0
6442,1
6443,2
6444,3
6445,4
6446,5
6447,6
6448,7
6449,8
6450,9
6451,0
6452,1
6453,2
6454,3
6455,4
6456,5
6457,6
6458,7
6459,8
6460,9
6461,0
6462,1
6463,2
6464,3
6465,4
6466,5
6467,6
6468,7
6469,8
6470,9
6471,0
6472,1
6473,2
6474,3
6475,4
6476,5
6477,6
6478,7
6479,8
6480,9
6481,0
6482,1
6483,2
6484,3
6485,4
6486,5
6487,6
6488,7
6489,8
6490,9
6491,0
6492,1
6493,2
6494,3
6495,4
6496,5
6497,6
6498,7
6499,8
6500,9
6501,0
6502,1
6503,2
6504,3
6505,4
6506,5
6507,6
6508,7
6509,8
6510,9
6511,0
6512,1
6513,2
6514,3
6515,4
6516,5
6517,6
6518,7
6519,8
6520,9
6521,0
6522,1
6523,2
6524,3
6525,4
6526,5
6527,6
6528,7
6529,8
6530,9
6531,0
6532,1
6533,2
6534,3
6535,4
6536,5
6537,6
6538,7
6539,8
6540,9
6541,0
6542,1
6543,2
6544,3
6545,4
6546,5
6547,6
6548,7
6549,8
6550,9
6551,0
6552,1
6553,2
6554,3
6555,4
6556,5
6557,6
6558,7
6559,8
6560,9
6561,0
6562,1
6563,2
6564,3
6565,4
6566,5
6567,6
6568,7
6569,8
6570,9
6571,0
6572,1
6573,2
6574,3
6575,4
6576,5
6577,6
6578,7
6579,8
6580,9
6581,0
6582,1
6583,2
6584,3
6585,4
6586,5
6587,6
6588,7
6589,8
6590,9
6591,0
6592,1
6593,2
6594,3
6595,4
6596,5
6597,6
6598,7
6599,8
6600,9
6601,0
6602,1
6603,2
6604,3
6605,4
6606,5
6607,6
6608,7
6609,8
6610,9
6611,0
6612,1
6613,2
6614,3
6615,4
6616,5
6617,6
6618,7
6619,8
6620,9
6621,0
6622,1
6623,2
6624,3
6625,4
6626,5
6627,6
6628,7
6629,8
6630,9
6631,0
6632,1
6633,2
6634,3
6635,4
6636,5
6637,6
6638,7
6639,8
6640,9
6641,0
6642,1
6643,2
6644,3
6645,4
6646,5
6647,6
6648,7
6649,8
6650,9
6651,0
6652,1
6653,2
6654,3
6655,4
6656,5
6657,6
6658,7
6659,8
6660,9
6661,0
6662,1
6663,2
6664,3
6665,4
6666,5
6667,6
6668,7
6669,8
6670,9
6671,0
6672,1
6673,2
6674,3
6675,4
6676,5
6677,6
6678,7
6679,8
6680,9
6681,0
6682,1
6683,2
6684,3
6685,4
6686,5
6687,6
6688,7
6689,8
6690,9
6691,0
6692,1
6693,2
6694,3
6695,4
6696,5
6697,6
6698,7
6699,8
6700,9
6701,0
6702,1
6703,2
6704,3
6705,4
6706,5
6707,6
6708,7
6709,8
6710,9
6711,0
6712,1
6713,2
6714,3
6715,4
6716,5
6717,6
6718,7
6719,8
6720,9
6721,0
6722,1
6723,2
6724,3
6725,4
6726,5
6727,6
6728,7
6729,8
6730,9
6731,0
6732,1
6733,2
6734,3
6735,4
6736,5
6737,6
6738,7
6739,8
6740,9
6741,0
6742,1
6743,2
6744,3
6745,4
6746,5
6747,6
6748,7
6749,8
6750,9
6751,0
6752,1
6753,2
6754,3
6755,4
6756,5
6757,6
6758,7
6759,8
6760,9
6761,0
6762,1
6763,2
6764,3
6765,4
6766,5
6767,6
6768,7
6769,8
6770,9
6771,0
6772,1
6773,2
6774,3
6775,4
6776,5
6777,6
6778,7
6779,8
6780,9
6781,0
6782,1
6783,2
6784,3
6785,4
6786,5
6787,6
6788,7
6789,8
6790,9
6791,0
6792,1
6793,2
6794,3
6795,4
6796,5
6797,6
6798,7
6799,8
6800,9
6801,0
6802,1
6803,2
6804,3
6805,4
6806,5
6807,6
6808,7
6809,8
6810,9
6811,0
6812,1
6813,2
6814,3
6815,4
6816,5
6817,6
6818,7
6819,8
6820,9
6821,0
6822,1
6823,2
6824,3
6825,4
6826,5
6827,6
6828,7
6829,8
6830,9
6831,0
6832,1
6833,2
6834,3
6835,4
6836,5
6837,6
6838,7
6839,8
6840,9
6841,0
6842,1
6843,2
6844,3
6845,4
6846,5
6847,6
6848,7
6849,8
6850,9
6851,0
6852,1
6853,2
6854,3
6855,4
6856,5
6857,6
6858,7
6859,8
6860,9
6861,0
6862,1
6863,2
6864,3
6865,4
6866,5
6867,6
6868,7
6869,8
6870,9
6871,0
6872,1
6873,2
6874,3
6875,4
6876,5
6877,6
6878,7
6879,8
6880,9
6881,0
6882,1
6883,2
6884,3
6885,4
6886,5
6887,6
6888,7
6889,8
6890,9
6891,0
6892,1
6893,2
6894,3
6895,4
6896,5
6897,6
6898,7
6899,8
6900,9
6901,0
6902,1
6903,2
6904,3
6905,4
6906,5
6907,6
6908,7
6909,8
6910,9
6911,0
6912,1
6913,2
6914,3
6915,4
6916,5
6917,6
6918,7
6919,8
6920,9
6921,0
6922,1
6923,2
6924,3
6925,4
6926,5
6927,6
6928,7
6929,8
6930,9
6931,0
6932,1
6933,2
6934,3
6935,4
6936,5
6937,6
6938,7
6939,8
6940,9
6941,0
6942,1
6943,2
6944,3
6945,4
6946,5
6947,6
6948,7
6949,8
6950,9
6951,0
6952,1
6953,2
6954,3
6955,4
6956,5
6957,6
6958,7
6959,8
6960,9
6961,0
6962,1
6963,2
6964,3
6965,4
6966,5
6967,6
6968,7
6969,8
6970,9
6971,0
6972,1
6973,2
6974,3
6975,4
6976,5
6977,6
6978,7
6979,8
6980,9
6981,0
6982,1
6983,2
6984,3
6985,4
6986,5
6987,6
6988,7
6989,8
6990,9
6991,0
6992,1
6993,2
6994,3
6995,4
6996,5
6997,6
6998,7
6999,8
7000,9
7001,0
7002,1
7003,2
7004,3
7005,4
7006,5
7007,6
7008,7
7009,8
7010,9
7011,0
7012,1
7013,2
7014,3
7015,4
7016,5
7017,6
7018,7
7019,8
7020,9
7021,0
7022,1
7023,2
7024,3
7025,4
7026,5
7027,6
7028,7
7029,8
7030,9
7031,0
7032,1
7033,2
7034,3
7035,4
7036,5
7037,6
7038,7
7039,8
7040,9
7041,0
7042,1
7043,2
7044,3
7045,4
7046,5
7047,6
7048,7
7049,8
7050,9
7051,0
7052,1
7053,2
7054,3
7055,4
7056,5
7057,6
7058,7
7059,8
7060,9
7061,0
7062,1
7063,2
7064,3
7065,4
7066,5
7067,6
7068,7
7069,8
7070,9
7071,0
7072,1
7073,2
7074,3
7075,4
7076,5
7077,6
7078,7
7079,8
7080,9
7081,0
7082,1
7083,2
7084,3
7085,4
7086,5
7087,6
7088,7
7089,8
7090,9
7091,0
7092,1
7093,2
7094,3
7095,4
7096,5
7097,6
7098,7
7099,8
7100,9
7101,0
7102,1
7103,2
7104,3
7105,4
7106,5
7107,6
7108,7
7109,8
7110,9
7111,0
7112,1
7113,2
7114,3
7115,4
7116,5
7117,6
7118,7
7119,8
7120,9
7121,0
7122,1
7123,2
7124,3
7125,4
7126,5
7127,6
7128,7
7129,8
7130,9
7131,0
7132,1
7133,2
7134,3
7135,4
7136,5
7137,6
7138,7
7139,8
7140,9
7141,0
7142,1
7143,2
7144,3
7145,4
7146,5
7147,6
7148,7
7149,8
7150,9
7151,0
7152,1
7153,2
7154,3
7155,4
7156,5
7157,6
7158,7
7159,8
7160,9
7161,0
7162,1
7163,2
7164,3
7165,4
7166,5
7167,6
7168,7
7169,8
7170,9
7171,0
7172,1
7173,2
7174,3
7175,4
7176,5
7177,6
7178,7
7179,8
7180,9
7181,0
7182,1
7183,2
7184,3
7185,4
7186,5
7187,6
7188,7
7189,8
7190,9
7191,0
7192,1
7193,2
7194,3
7195,4
7196,5
7197,6
7198,7
7199,8
7200,9
7201,0
7202,1
7203,2
7204,3
7205,4
7206,5
7207,6
7208,7
7209,8
7210,9
7211,0
7212,1
7213,2
7214,3
7215,4
7216,5
7217,6
7218,7
7219,8
7220,9
7221,0
7222,1
7223,2
7224,3
7225,4
7226,5
7227,6
7228,7
7229,8
7230,9
7231,0
7232,1
7233,2
7234,3
7235,4
7236,5
7237,6
7238,7
7239,8
7240,9
7241,0
7242,1
7243,2
7244,3
7245,4
7246,5
7247,6
7248,7
7249,8
7250,9
7251,0
7252,1
7253,2
7254,3
7255,4
7256,5
7257,6
7258,7
7259,8
7260,9
7261,0
7262,1
7263,2
7264,3
7265,4
7266,5
7267,6
7268,7
7269,8
7270,9
7271,0
7272,1
7273,2
7274,3
7275,4
7276,5
7277,6
7278,7
7279,8
7280,9
7281,0
7282,1
7283,2
7284,3
7285,4
7286,5
7287,6
7288,7
7289,8
7290,9
7291,0
7292,1
7293,2
7294,3
7295,4
7296,5
7297,6
7298,7
7299,8
7300,9
7301,0
7302,1
7303,2
7304,3
7305,4
7306,5
7307,6
7308,7
7309,8
7310,9
7311,0
7312,1
7313,2
7314,3
7315,4
7316,5
7317,6
7318,7
7319,8
7320,9
7321,0
7322,1
7323,2
7324,3
7325,4
7326,5
7327,6
7328,7
7329,8
7330,9
7331,0
7332,1
7333,2
7334,3
7335,4
7336,5
7337,6
7338,7
7339,8
7340,9
7341,0
7342,1
7343,2
7344,3
7345,4
7346,5
7347,6
7348,7
7349,8
7350,9
7351,0
7352,1
7353,2
7354,3
7355,4
7356,5
7357,6
7358,7
7359,8
7360,9
7361,0
7362,1
7363,2
7364,3
7365,4
7366,5
7367,6
7368,7
7369,8
7370,9
7371,0
7372,1
7373,2
7374,3
7375,4
7376,5
7377,6
7378,7
7379,8
7380,9
7381,0
7382,1
7383,2
7384,3
7385,4
7386,5
7387,6
7388,7
7389,8
7390,9
7391,0
7392,1
7393,2
7394,3
7395,4
7396,5
7397,6
7398,7
7399,8
7400,9
7401,0
7402,1
7403,2
7404,3
7405,4
7406,5
7407,6
7408,7
7409,8
7410,9
7411,0
7412,1
7413,2
7414,3
7415,4
7416,5
7417,6
7418,7
7419,8
7420,9
7421,0
7422,1
7423,2
7424,3
7425,4
7426,5
7427,6
7428,7
7429,8
7430,9
7431,0
7432,1
7433,2
7434,3
7435,4
7436,5
7437,6
7438,7
7439,8
7440,9
7441,0
7442,1
7443,2
7444,3
7445,4
7446,5
7447,6
7448,7
7449,8
7450,9
7451,0
7452,1
7453,2
7454,3
7455,4
7456,5
7457,6
7458,7
7459,8
7460,9
7461,0
7462,1
7463,2
7464,3
7465,4
7466,5
7467,6
7468,7
7469,8
7470,9
7471,0
7472,1
7473,2
7474,3
7475,4
7476,5
7477,6
7478,7
7479,8
7480,9
7481,0
7482,1
7483,2
7484,3
7485,4
7486,5
7487,6
7488,7
7489,8
7490,9
7491,0
7492,1
7493,2
7494,3
7495,4
7496,5
7497,6
7498,7
7499,8
7500,9
7501,0
7502,1
7503,2
7504,3
7505,4
7506,5
7507,6
7508,7
7509,8
7510,9
7511,0
7512,1
7513,2
7514,3
7515,4
7516,5
7517,6
7518,7
7519,8
7520,9
7521,0
7522,1
7523,2
7524,3
7525,4
7526,5
7527,6
7528,7
7529,8
7530,9
7531,0
7532,1
7533,2
7534,3
7535,4
7536,5
7537,6
7538,7
7539,8
7540,9
7541,0
7542,1
7543,2
7544,3
7545,4
7546,5
7547,6
7548,7
7549,8
7550,9
7551,0
7552,1
7553,2
7554,3
7555,4
7556,5
7557,6
7558,7
7559,8
7560,9
7561,0
7562,1
7563,2
7564,3
7565,4
7566,5
7567,6
7568,7
7569,8
7570,9
7571,0
7572,1
7573,2
7574,3
7575,4
7576,5
7577,6
7578,7
7579,8
7580,9
7581,0
7582,1
7583,2
7584,3
7585,4
7586,5
7587,6
7588,7
7589,8
7590,9
7591,0
7592,1
7593,2
7594,3
7595,4
7596,5
7597,6
7598,7
7599,8
7600,9
7601,0
7602,1
7603,2
7604,3
7605,4
7606,5
7607,6
7608,7
7609,8
7610,9
7611,0
7612,1
7613,2
7614,3
7615,4
7616,5
7617,6
7618,7
7619,8
7620,9
7621,0
7622,1
7623,2
7624,3
7625,4
7626,5
7627,6
7628,7
7629,8
7630,9
7631,0
7632,1
7633,2
7634,3
7635,4
7636,5
7637,6
7638,7
7639,8
7640,9
7641,0
7642,1
7643,2
7644,3
7645,4
7646,5
7647,6
7648,7
7649,8
7650,9
7651,0
7652,1
7653,2
7654,3
7655,4
7656,5
7657,6
7658,7
7659,8
7660,9
7661,0
7662,1
7663,2
7664,3
7665,4
7666,5
7667,6
7668,7
7669,8
7670,9
7671,0
7672,1
7673,2
7674,3
7675,4
7676,5
7677,6
7678,7
7679,8
7680,9
7681,0
7682,1
7683,2
7684,3
7685,4
7686,5
7687,6
7688,7
7689,8
7690,9
7691,0
7692,1
7693,2
7694,3
7695,4
7696,5
7697,6
7698,7
7699,8
7700,9
7701,0
7702,1
7703,2
7704,3
7705,4
7706,5
7707,6
7708,7
7709,8
7710,9
7711,0
7712,1
7713,2
7714,3
7715,4
7716,5
7717,6
7718,7
7719,8
7720,9
7721,0
7722,1
7723,2
7724,3
7725,4
7726,5
7727,6
7728,7
7729,8
7730,9
7731,0
7732,1
7733,2
7734,3
7735,4
7736,5
7737,6
7738,7
7739,8
7740,9
7741,0
7742,1
7743,2
7744,3
7745,4
7746,5
7747,6
7748,7
7749,8
7750,9
7751,0
7752,1
7753,2
7754,3
7755,4
7756,5
7757,6
7758,7
7759,8
7760,9
7761,0
7762,1
7763,2
7764,3
7765,4
7766,5
7767,6
7768,7
7769,8
7770,9
7771,0
7772,1
7773,2
7774,3
7775,4
7776,5
7777,6
7778,7
7779,8
7780,9
7781,0
7782,1
7783,2
7784,3
7785,4
7786,5
7787,6
7788,7
7789,8
7790,9
7791,0
7792,1
7793,2
7794,3
7795,4
7796,5
7797,6
7798,7
7799,8
7800,9
7801,0
7802,1
7803,2
7804,3
7805,4
7806,5
7807,6
7808,7
7809,8
7810,9
7811,0
7812,1
7813,2
7814,3
7815,4
7816,5
7817,6
7818,7
7819,8
7820,9
7821,0
7822,1
7823,2
7824,3
7825,4
7826,5
7827,6
7828,7
7829,8
7830,9
7831,0
7832,1
7833,2
7834,3
7835,4
7836,5
7837,6
7838,7
7839,8
7840,9
7841,0
7842,1
7843,2
7844,3
7845,4
7846,5
7847,6
7848,7
7849,8
7850,9
7851,0
7852,1
7853,2
7854,3
7855,4
7856,5
7857,6
7858,7
7859,8
7860,9
7861,0
7862,1
7863,2
7864,3
7865,4
7866,5
7867,6
7868,7
7869,8
7870,9
7871,0
7872,1
7873,2
7874,3
7875,4
7876,5
7877,6
7878,7
7879,8
7880,9
7881,0
7882,1
7883,2
7884,3
7885,4
7886,5
7887,6
7888,7
7889,8
7890,9
7891,0
7892,1
7893,2
7894,3
7895,4
7896,5
7897,6
7898,7
7899,8
7900,9
7901,0
7902,1
7903,2
7904,3
7905,4
7906,5
7907,6
7908,7
7909,8
7910,9
7911,0
7912,1
7913,2
7914,3
7915,4
7916,5
7917,6
7918,7
7919,8
7920,9
7921,0
7922,1
7923,2
7924,3
7925,4
7926,5
7927,6
7928,7
7929,8
7930,9
7931,0
7932,1
7933,2
7934,3
7935,4
7936,5
7937,6
7938,7
7939,8
7940,9
7941,0
7942,1
7943,2
7944,3
7945,4
7946,5
7947,6
7948,7
7949,8
7950,9
7951,0
7952,1
7953,2
7954,3
7955,4
7956,5
7957,6
7958,7
7959,8
7960,9
7961,0
7962,1
7963,2
7964,3
7965,4
7966,5
7967,6
7968,7
7969,8
7970,9
7971,0
7972,1
7973,2
7974,3
7975,4
7976,5
7977,6
7978,7
7979,8
7980,9
7981,0
7982,1
7983,2
7984,3
7985,4
7986,5
7987,6
7988,7
7989,8
7990,9
7991,0
7992,1
7993,2
7994,3
7995,4
7996,5
7997,6
7998,7
7999,8
8000,9
8001,0
8002,1
8003,2
8004,3
8005,4
8006,5
8007,6
8008,7
8009,8
8010,9
8011,0
8012,1
8013,2
8014,3
8015,4
8016,5
8017,6
8018,7
8019,8
8020,9
8021,0
8022,1
8023,2
8024,3
8025,4
8026,5
8027,6
8028,7
8029,8
8030,9
8031,0
8032,1
8033,2
8034,3
8035,4
8036,5
8037,6
8038,7
8039,8
8040,9
8041,0
8042,1
8043,2
8044,3
8045,4
8046,5
8047,6
8048,7
8049,8
8050,9
8051,0
8052,1
8053,2
8054,3
8055,4
8056,5
8057,6
8058,7
8059,8
8060,9
8061,0
8062,1
8063,2
8064,3
8065,4
8066,5
8067,6
8068,7
8069,8
8070,9
8071,0
8072,1
8073,2
8074,3
8075,4
8076,5
8077,6
8078,7
8079,8
8080,9
8081,0
8082,1
8083,2
8084,3
8085,4
8086,5
8087,6
8088,7
8089,8
8090,9
8091,0
8092,1
8093,2
8094,3
8095,4
8096,5
8097,6
8098,7
8099,8
8100,9
8101,0
8102,1
8103,2
8104,3
8105,4
8106,5
8107,6
8108,7
8109,8
8110,9
8111,0
8112,1
8113,2
8114,3
8115,4
8116,5
8117,6
8118,7
8119,8
8120,9
8121,0
8122,1
8123,2
8124,3
8125,4
8126,5
8127,6
8128,7
8129,8
8130,9
8131,0
8132,1
8133,2
8134,3
8135,4
8136,5
8137,6
8138,7
8139,8
8140,9
8141,0
8142,1
8143,2
8144,3
8145,4
8146,5
8147,6
8148,7
8149,8
8150,9
8151,0
8152,1
8153,2
8154,3
8155,4
8156,5
8157,6
8158,7
8159,8
8160,9
8161,0
8162,1
8163,2
8164,3
8165,4
8166,5
8167,6
8168,7
8169,8
8170,9
8171,0
8172,1
8173,2
8174,3
8175,4
8176,5
8177,6
8178,7
8179,8
8180,9
8181,0
8182,1
8183,2
8184,3
8185,4
8186,5
8187,6
8188,7
8189,8
8190,9
8191,0
8192,1
8193,2
8194,3
8195,4
8196,5
8197,6
8198,7
8199,8
8200,9
8201,0
8202,1
8203,2
8204,3
8205,4
8206,5
8207,6
8208,7
8209,8
8210,9
8211,0
8212,1
8213,2
8214,3
8215,4
8216,5
8217,6
8218,7
8219,8
8220,9
8221,0
8222,1
8223,2
8224,3
8225,4
8226,5
8227,6
8228,7
8229,8
8230,9
8231,0
8232,1
8233,2
8234,3
8235,4
8236,5
8237,6
8238,7
8239,8
8240,9
8241,0
8242,1
8243,2
8244,3
8245,4
8246,5
8247,6
8248,7
8249,8
8250,9
8251,0
8252,1
8253,2
8254,3
8255,4
8256,5
8257,6
8258,7
8259,8
8260,9
8261,0
8262,1
8263,2
8264,3
8265,4
8266,5
8267,6
8268,7
8269,8
8270,9
8271,0
8272,1
8273,2
8274,3
8275,4
8276,5
8277,6
8278,7
8279,8
8280,9
8281,0
8282,1
8283,2
8284,3
8285,4
8286,5
8287,6
8288,7
8289,8
8290,9
8291,0
8292,1
8293,2
8294,3
8295,4
8296,5
8297,6
8298,7
8299,8
8300,9
8301,0
8302,1
8303,2
8304,3
8305,4
8306,5
8307,6
8308,7
8309,8
8310,9
8311,0
8312,1
8313,2
8314,3
8315,4
8316,5
8317,6
8318,7
8319,8
8320,9
8321,0
8322,1
8323,2
8324,3
8325,4
8326,5
8327,6
8328,7
8329,8
8330,9
8331,0
8332,1
8333,2
8334,3
8335,4
8336,5
8337,6
8338,7
8339,8
8340,9
8341,0
8342,1
8343,2
8344,3
8345,4
8346,5
8347,6
8348,7
8349,8
8350,9
8351,0
8352,1
8353,2
8354,3
8355,4
8356,5
8357,6
8358,7
8359,8
8360,9
8361,0
8362,1
8363,2
8364,3
8365,4
8366,5
8367,6
8368,7
8369,8
8370,9
8371,0
8372,1
8373,2
8374,3
8375,4
8376,5
8377,6
8378,7
8379,8
8380,9
8381,0
8382,1
8383,2
8384,3
8385,4
8386,5
8387,6
8388,7
8389,8
8390,9
8391,0
8392,1
8393,2
8394,3
8395,4
8396,5
8397,6
8398,7
8399,8
8400,9
8401,0
8402,1
8403,2
8404,3
8405,4
8406,5
8407,6
8408,7
8409,8
8410,9
8411,0
8412,1
8413,2
8414,3
8415,4
8416,5
8417,6
8418,7
8419,8
8420,9
8421,0
8422,1
8423,2
8424,3
8425,4
8426,5
8427,6
8428,7
8429,8
8430,9
8431,0
8432,1
8433,2
8434,3
8435,4
8436,5
8437,6
8438,7
8439,8
8440,9
8441,0
8442,1
8443,2
8444,3
8445,4
8446,5
8447,6
8448,7
8449,8
8450,9
8451,0
8452,1
8453,2
8454,3
8455,4
8456,5
8457,6
8458,7
8459,8
8460,9
8461,0
8462,1
8463,2
8464,3
8465,4
8466,5
8467,6
8468,7
8469,8
8470,9
8471,0
8472,1
8473,2
8474,3
8475,4
8476,5
8477,6
8478,7
8479,8
8480,9
8481,0
8482,1
8483,2
8484,3
8485,4
8486,5
8487,6
8488,7
8489,8
8490,9
8491,0
8492,1
8493,2
8494,3
8495,4
8496,5
8497,6
8498,7
8499,8
8500,9
8501,0
8502,1
8503,2
8504,3
8505,4
8506,5
8507,6
8508,7
8509,8
8510,9
8511,0
8512,1
8513,2
8514,3
8515,4
8516,5
8517,6
8518,7
8519,8
8520,9
8521,0
8522,1
8523,2
8524,3
8525,4
8526,5
8527,6
8528,7
8529,8
8530,9
8531,0
8532,1
8533,2
8534,3
8535,4
8536,5
8537,6
8538,7
8539,8
8540,9
8541,0
8542,1
8543,2
8544,3
8545,4
8546,5
8547,6
8548,7
8549,8
8550,9
8551,0
8552,1
8553,2
8554,3
8555,4
8556,5
8557,6
8558,7
8559,8
8560,9
8561,0
8562,1
8563,2
8564,3
8565,4
8566,5
8567,6
8568,7
8569,8
8570,9
8571,0
8572,1
8573,2
8574,3
8575,4
8576,5
8577,6
8578,7
8579,8
8580,9
8581,0
8582,1
8583,2
8584,3
8585,4
8586,5
8587,6
8588,7
8589,8
8590,9
8591,0
8592,1
8593,2
